"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"
"1676"	"contig190541|MEST|6"	11.6165979316288	14.2249578480796	269
"1677"	"contig190547|TUFM|6"	8.90922528215471	10.9537063523795	322
"1678"	"contig190551|KDM4A|6"	6.96631441680255	7.74774687148873	289
"1679"	"contig190579|GLUL|11"	6.1496325095297	7.66975207455018	322
"1683"	"contig190623|ARAP2|7"	4.99288080996897	5.420532856326	192
"1684"	"contig190647|CHRDL1|11"	5.63632898000699	6.19477486745436	254
"1685"	"contig190661|NPM3|11"	12.2953498186572	14.9438214785524	332
"1686"	"contig190673|PBK|6"	6.64180230738105	9.00006844696527	348
"1687"	"contig190723|TMEM180|6"	8.41727488669793	10.1179953907258	305
"1688"	"contig190739|PNPLA8|6"	15.1983727204887	18.1319096110025	351
"1689"	"contig190743|SNAP91|7"	8.95279014937245	10.0963154369771	234
"1690"	"contig190749|CDCA3|11"	8.10098990552382	9.96036707486764	313
"1691"	"contig190761|FIS1|11"	8.99894365931909	10.8387300097473	269
"1692"	"contig190767|STXBP3|7"	9.86949880179906	11.4901842688242	310
"1693"	"contig190777|CSNK2A1|6"	16.5826966016455	19.0723883319509	367
"1694"	"contig190863|OTUD1|6"	6.98118853791211	10.3824237036456	368
"1695"	"contig190869|PPP2R5E|11"	16.383932564007	18.6344411941333	194
"1696"	"contig190873|KBTBD7|8"	5.77658858422558	7.39028585279036	295
"1697"	"contig190885|AQPEP|8"	6.90933714208102	7.31186578847509	315
"1698"	"contig190909|NLE1|8"	7.44557336464485	9.11951835569127	226
"1699"	"contig190911|MYO1E|6"	4.44712773054083	5.49990098548854	314
"1700"	"contig190921|NOL10|8"	5.08148442136106	5.15015729884449	189
"1701"	"contig190923|BRPF1|6"	12.6345174087451	15.1463100946473	353
"1702"	"contig190937|GALNT12|6"	12.6661580314872	14.7995630817618	355
"1703"	"contig190973|ARIH1|6"	8.6591893082808	9.935401319696	259
"1704"	"contig190977|RCAN1|11"	9.06385321581698	11.1268441008387	324
"1706"	"contig190995|SEMA3C|8"	7.43104661931249	9.24463140231927	379
"1708"	"contig191031|CD151|6"	4.49179075888937	5.34365399932855	272
"1710"	"contig191065|C7orf42|6"	12.1482536321706	14.875396231914	181
"1713"	"contig191125|CYB5A|6"	13.8680967227917	17.9330936356003	230
"1714"	"contig191131|APEX1|11"	7.47656514196337	9.60348560746127	343
"1715"	"contig191161|SNUPN|6"	12.5239526692336	13.5291265280758	354
"1716"	"contig191164|DIMT1|8"	7.13336875765254	8.98175182985945	316
"1717"	"contig191189|TAF7|6"	6.86486808353606	8.74255204428818	212
"1718"	"contig191211|TARSL2|11"	8.53935146514955	8.88269760624582	212
"1720"	"contig191241|EMP3|6"	15.6702829390432	18.3556158179345	310
"1722"	"contig191277|UAP1L1|11"	6.31382025923985	7.206941592148	193
"1724"	"contig191317|GCA|6"	11.4973099545668	13.5722972377864	252
"1725"	"contig191337|GNPTG|3"	7.65748844167499	8.486997369576	351
"1726"	"contig191345|C6orf228|11"	5.86380423200046	7.46298897836873	278
"1727"	"contig191365|PLEKHB2|8"	6.13360884454023	6.6398732156773	303
"1729"	"contig191409|YAF2|6"	7.00245820829473	8.01950995502527	233
"1730"	"contig191411|STK25|6"	9.96876542643589	11.4822726414673	233
"1731"	"contig191423|GHITM|8"	8.17899484228964	9.512091380322	228
"1734"	"contig191465|POLR2M|8"	7.63181566801014	9.07285340128764	285
"1735"	"contig191487|ASAH1|4"	7.96401425454598	8.32645949616218	320
"1736"	"contig191565|KIAA0528|6"	7.45965841264261	9.01123528142182	255
"1737"	"contig191593|RBAK|11"	6.87904832255784	7.048444778308	275
"1738"	"contig191599|ALG6|11"	10.0199843641899	11.80494605582	282
"1739"	"contig191603|BEND4|11"	11.5381181626686	13.632703772852	389
"1740"	"contig191643|SUGP2|12"	10.5429321376305	13.1263442480764	382
"1741"	"contig191651|CLN8|6"	20.8961271990958	32.8234084296874	365
"1742"	"contig191657|CD59|11"	9.22363610517691	10.8583572433689	226
"1743"	"contig191667|ECI1|11"	11.0508515241687	13.6972454827342	349
"1745"	"contig191723|FAXC|6"	7.44122147182535	8.91519072025716	279
"1746"	"contig191731|MAOA|6"	5.53926478777782	6.06810151997146	366
"1748"	"contig191749|UBE2J1|6"	6.88481031124062	7.63255203955509	322
"1749"	"contig191751|SLC47A1|11"	5.01666248905275	5.02553738683782	208
"1750"	"contig191759|IVNS1ABP|6"	10.6338530879112	12.2080797043338	241
"1751"	"contig191767|CDC37|6"	7.54796667753458	9.14919686817873	281
"1752"	"contig191771|TMEM136|6"	9.1905676229187	10.8766536555536	300
"1753"	"contig191783|C21orf91|8"	13.4497908401224	14.4299102520653	176
"1754"	"contig191797|BRAP|6"	6.85816886462431	8.54111935709891	351
"1755"	"contig191801|NUDCD1|11"	5.19900118479638	5.84362325821437	203
"1756"	"contig191813|FSD1|6"	5.2308300489564	5.97016526418909	333
"1758"	"contig191847|LYG2|6"	7.41301486859822	7.80746415806928	247
"1760"	"contig191863|SLC35D2|11"	5.99643812907242	6.98286933684509	240
"1761"	"contig191893|MKRN2|6"	11.8262904117186	13.6920934498522	313
"1762"	"contig191899|PDIA6|3"	9.84195727673178	10.202455532992	424
"1763"	"contig191911|CCT6A|2"	12.0133156586702	18.9928315840267	386
"1764"	"contig191943|RMI1|11"	15.7288831220536	18.8282371985455	420
"1765"	"contig191949|BDP1|11"	7.98987486615683	8.67473655757039	273
"1767"	"contig191991|SLC4A10|6"	5.15518764105614	5.42282118591673	310
"1768"	"contig192009|TMEM37|8"	5.54928117615655	7.25391612841291	272
"1770"	"contig192081|GPX1|9"	9.40327721294908	11.4055522015978	319
"1771"	"contig192087|STAU1|6"	13.7275594823112	15.8440298038522	313
"1772"	"contig192093|CCDC90A|3"	21.1820155695903	28.9327018407364	333
"1773"	"contig192095|RDM1|9"	4.64092841643431	6.18138466747073	319
"1774"	"contig192131|LOC100507758|11"	6.72857075880926	7.88921522240218	216
"1776"	"contig192171|E6E7|OPA"	7.18468496201712	8.69705422786727	393
"1780"	"contig192223|GNG7|6"	5.19584568722857	6.27207219164327	204
"1781"	"contig192273|ADCY3|8"	6.27203840658603	7.03801579996872	177
"1782"	"contig192305|LSM11|8"	6.75734546157108	8.01990396072545	297
"1783"	"contig192319|MAPK10|8"	8.85153620482631	9.99982541076073	170
"1784"	"contig192376|VPS41|3"	11.1091808529784	11.447217764984	323
"1785"	"contig192391|MAP3K4|7"	11.2050666166079	12.3139293635365	187
"1786"	"contig192453|RAB20|12"	11.9282972395801	13.5535445993862	339
"1787"	"contig192477|SPAG6|6"	7.1631649416503	8.27295678589836	239
"1789"	"contig192551|RPF2|6"	8.47167553939334	10.7002634262922	410
"1790"	"contig192591|HPDL|8"	9.53493531461644	11.0431598429615	241
"1792"	"contig192629|TCTEX1D2|11"	8.86737890957711	10.1974945573794	270
"1793"	"contig192697|FADD|11"	7.1960191294117	9.10372104926181	433
"1794"	"contig192700|KDELR3|8"	5.12578135356512	5.60621542874655	260
"1795"	"contig192718|GRPEL1|6"	15.1815518825113	17.9524925769213	242
"1800"	"contig193061|IMPA2|6"	6.32187639545713	7.55803366869763	282
"1801"	"contig193083|SAYSD1|11"	6.19439224812586	7.55109582183	277
"1802"	"contig193121|IFI30|8"	4.68288989741991	5.30502377551455	373
"1804"	"contig193175|ACADL|3"	11.554146663106	13.262799224038	372
"1805"	"contig193273|CISD2|6"	11.2466135998677	13.7050966086365	336
"1806"	"contig193277|RPP30|7"	11.7590016122602	13.3314131109496	378
"1807"	"contig193299|LRRFIP1|8"	10.8641822365551	12.7218518988395	312
"1808"	"contig193329|FAM89A|8"	9.23576218584074	11.6094313884103	369
"1809"	"contig193337|SELL|11"	32.792183436902	39.0190704825568	355
"1810"	"contig193399|UBOX5|11"	10.2379364656845	11.5124853714511	239
"1812"	"contig193539|MCEE|8"	10.9321942411121	13.35003453827	362
"1813"	"contig193733|POLR3A|6"	4.57502292342656	5.07689960330551	364
"1816"	"contig193833|CPB1|6"	9.42040896277632	11.1131392452905	294
"1817"	"contig193859|EXTL2|8"	18.3706992397532	23.9732128823014	339
"1819"	"contig193957|CENPN|9"	7.81583213885132	8.58472126193364	169
"1820"	"contig193970|NKIRAS1|8"	10.4598724206771	12.6963253554416	384
"1821"	"contig193983|ANGPTL2|11"	11.9321875373958	14.8465595206947	445
"1822"	"contig194081|CXorf40A|8"	7.04938206075133	8.68668444886065	322
"1823"	"contig194091|EMG1|8"	8.63108090434504	9.89316535814988	308
"1824"	"contig194104|FAM166B|11"	11.5317772054629	14.0006624815813	368
"1825"	"contig194123|TBC1D7|11"	8.26469410625866	8.69714660920545	268
"1826"	"contig194131|TM2D1|8"	13.146950210456	16.9387514831355	429
"1827"	"contig194143|MAP2K1|8"	6.72290433782937	9.40803643129364	409
"1829"	"contig194339|PTGR1|8"	6.51542769682634	6.58283815184637	194
"1832"	"contig194419|PYROXD1|6"	9.09853043307695	12.4101616362802	312
"1833"	"contig194461|DNAJC4|11"	8.83101776674626	11.1038199334638	286
"1835"	"contig194543|PPP2R2C|11"	5.00864457767927	5.61201757661182	175
"1836"	"contig194559|CACNA2D2|6"	6.35065531605708	6.63913740381891	287
"1837"	"contig194709|CDK2AP2|8"	7.90479380780028	8.33958841335	233
"1838"	"contig194776|CCDC23|11"	6.02846470202431	7.94082029052327	315
"1839"	"contig194781|SEMA4B|11"	10.7651039595098	14.339135625178	396
"1840"	"contig194787|E23C6|OPA"	8.00516311605579	10.0853540183984	398
"1841"	"contig194796|GLTSCR2|11"	6.18087632161646	6.89730565309689	378
"1844"	"contig194857|CELA3B|6"	7.30495769335828	8.51766182413345	408
"1845"	"contig194899|KBTBD8|6"	5.41678365562233	6.61814586274509	316
"1846"	"contig195201|UFD1L|1"	6.2887010325146	6.574417103986	207
"1847"	"contig195205|ZDHHC16|8"	4.74904333516277	5.69118243801182	292
"1848"	"contig195503|OSBPL8|6"	9.82824383260216	14.69273866685	446
"1849"	"contig195515|SH3GLB2|8"	5.7493485263739	7.17844408635291	232
"1850"	"contig195563|MRAP2|6"	8.86776705042078	10.5540379945171	287
"1852"	"contig195901|TRPT1|8"	6.75452063532184	6.83396992838673	332
"1853"	"contig196003|GRID1|6"	11.4823872602027	13.9220088647856	427
"1855"	"contig196083|PEX11A|11"	9.33021106805697	10.9216423331993	270
"1856"	"contig196123|BCL2L1|6"	4.76571739419389	5.55274310081252	245
"1857"	"contig196255|FBXL12|11"	6.61177824748633	8.05238509700255	274
"1858"	"contig196367|LRRC14|11"	5.98850250401703	7.41262058129018	315
"1860"	"contig196479|ZPLD1|12"	10.6841888830939	11.933356171306	218
"1862"	"contig196741|C22orf32|8"	8.90206365125672	11.1949399331755	407
"1863"	"contig197049|IDNK|8"	9.15937318377644	11.6470734158407	379
"1864"	"contig197183|ESPL1|11"	10.006601437423	12.9419489044827	414
"1866"	"contig198036|GXYLT1|11"	5.68169560339069	6.61602360578291	248
"1868"	"contig198355|DCXR|8"	12.1247306852719	14.7729694677126	440
"1870"	"contig198556|NDUFB7|8"	15.8863194787182	19.3705457695033	163
"1871"	"contig198717|CD207|11"	6.4251432687798	6.99812999357308	277
"1872"	"contig199017|OPA3|11"	8.18176614268267	9.722385186396	215
"1873"	"contig201050|RSBN1L|6"	12.9725348138249	16.0490276252731	396
"1874"	"contig201333|PTPN1|6"	16.1068588119839	17.8019189422204	227
"1875"	"contig201336|ATRX|11"	14.2315466215695	17.7768611177518	351
"1876"	"contig201344|HERC1|11"	7.28632272393724	8.48601359822727	239
"1878"	"contig201352|SPTBN1|4"	7.7669281952104	9.77706491564964	285
"1879"	"contig201354|ARID5B|11"	8.16671151287249	11.337648489408	309
"1880"	"contig201367|THRA|8"	4.24275024458832	5.804230011088	260
"1881"	"contig201372|TNRC18|12"	8.01826125577518	10.0410477379065	422
"1882"	"contig201379|STXBP1|6"	8.96395870372982	10.5405363994784	236
"1884"	"contig201385|NDE1|6"	4.62559587419972	5.23920918979582	315
"1885"	"contig201388|KIF5B|2"	9.21528142971494	10.0240163955631	171
"1886"	"contig201390|LYPLA2|11"	13.335569858021	16.2427240238813	383
"1887"	"contig201397|HIPK3|8"	10.2471122717766	13.4655033518293	357
"1888"	"contig201401|PRELID2|11"	5.50157416105245	6.48394089590127	243
"1889"	"contig201402|BPTF|7"	6.93561326127015	7.58980706508891	169
"1890"	"contig201408|E25A12|OPA"	15.5595460771685	18.8369030854886	381
"1891"	"contig201414|SH3GL1|11"	9.49810858348665	10.8718716469545	192
"1892"	"contig201417|BCAT1|3"	13.5109189025973	15.6551547506189	275
"1894"	"contig201430|SPINT1|11"	11.5009235922813	13.5682458683196	339
"1895"	"contig201432|UBR3|6"	13.9802669866176	14.2992152113024	374
"1896"	"contig201436|RBM47|8"	14.0790202777108	17.0232619538678	322
"1897"	"contig201441|FGD6|6"	9.85479312841082	11.6756581837693	299
"1899"	"contig201447|RAI14|10"	10.7290073185191	12.7316446119185	315
"1901"	"contig201456|KIAA0232|6"	8.98128432470542	10.359931231138	223
"1902"	"contig201464|EIF4EBP2|11"	9.94867248001505	11.7537131339974	269
"1904"	"contig201478|TGM2|11"	6.96128114347205	10.1161903711356	407
"1905"	"contig201483|CHKA|3"	10.7930680081932	13.0072979632082	277
"1906"	"contig201491|CRK|6"	4.46406138478481	5.530265607244	270
"1907"	"contig201496|ZAK|12"	9.15592476005289	11.4030509973173	352
"1909"	"contig201508|PLD3|11"	6.34844150993298	7.10643223458764	352
"1910"	"contig201510|SLC7A5|5"	11.2922828478215	12.4879956730982	265
"1911"	"contig201513|8-Sep|6"	9.03918618223646	9.97186323229109	191
"1912"	"contig201516|ADRBK1|8"	6.36455429345093	6.88700453709163	163
"1913"	"contig201522|AKAP1|12"	11.2634620255175	13.3149563307242	334
"1914"	"contig201526|PXDN|7"	10.826487329103	12.709721143304	321
"1920"	"contig201571|ZNF35|8"	7.24047454467754	8.13663122710964	234
"1922"	"contig201576|LSR|11"	8.89817794832217	10.9721996988733	304
"1923"	"contig201582|PTPRC|12"	8.66084624688045	10.8099258307058	425
"1924"	"contig201588|SETBP1|11"	6.24784902767803	7.87367782473418	363
"1925"	"contig201596|GPRC6A|12"	6.14268366583564	7.35235816961418	250
"1926"	"contig201603|GPR155|11"	10.1813528368952	12.3529024311196	286
"1929"	"contig201612|RCOR1|6"	11.6294288607709	13.3554070938604	229
"1930"	"contig201621|C1orf9|11"	6.73077099439474	7.30513379791257	234
"1931"	"contig201624|LIFR|12"	9.10703602966865	10.2506132895055	340
"1932"	"contig201628|TACC1|11"	10.1666888627814	12.1493672387376	303
"1933"	"contig201643|DDB1|3"	9.15443485247882	10.2540901885109	347
"1934"	"contig201646|MON1B|9"	11.1159824424324	14.2426171137204	303
"1936"	"contig201651|TNKS|2"	8.92630612417809	9.86332162341345	186
"1937"	"contig201657|LRP1B|11"	9.06301053443367	9.51633458448618	265
"1938"	"contig201661|PARP3|7"	14.3305834851151	17.4397683506276	269
"1939"	"contig201667|KIAA1737|12"	9.5446963522552	12.699987015498	303
"1940"	"contig201671|GOLIM4|8"	12.9508436677633	14.8174971999915	283
"1941"	"contig201673|LZTR1|11"	8.92589182367273	10.8621244444425	331
"1942"	"contig201675|ZNF469|11"	11.5575067895051	14.09695262432	368
"1943"	"contig201680|POF1B|8"	5.5448759230315	5.79469057023218	317
"1944"	"contig201681|DNAJB1|11"	8.35096517236824	10.3064408611209	311
"1945"	"contig201684|CTDSPL2|6"	17.360126035474	20.7444510400911	236
"1947"	"contig201690|BCL2L13|11"	9.58619634657112	11.2220182936435	259
"1949"	"contig201699|TRUB2|6"	9.34588230724309	10.652307178506	237
"1950"	"contig201714|TRPC4AP|6"	8.93958982441462	10.0361822728098	204
"1951"	"contig201718|SPIN1|6"	14.3391127413268	15.9148624783231	245
"1954"	"contig201735|MED23|6"	6.10769158542451	6.30364280829145	178
"1957"	"contig201753|SEMA6A|8"	6.93354716164207	8.81289174787691	360
"1959"	"contig201762|GOLPH3|6"	7.1463642759227	8.83124079046309	342
"1961"	"contig201775|CACNA2D1|7"	6.53480010238254	6.54797167364773	246
"1962"	"contig201778|CD2AP|8"	8.51504884585905	8.53258527699618	282
"1963"	"contig201780|RNF219|9"	6.69745493524152	7.96367810761436	254
"1964"	"contig201787|GPC4|7"	6.80890348656122	8.06241620434919	218
"1965"	"contig201789|LDB1|6"	5.13305074151918	6.01590613582636	227
"1966"	"contig201795|F10|8"	6.42908796728443	6.77560622984218	241
"1967"	"contig201801|ETV6|8"	6.35149436630756	8.17721092977073	355
"1968"	"contig201806|AHR|12"	9.2888168063842	11.3347193143745	329
"1969"	"contig201820|VGLL4|6"	11.1283507432798	13.5021474977458	303
"1970"	"contig201824|SLC35D1|8"	11.603186010291	15.8537722526558	224
"1971"	"contig201840|ADAM28|11"	7.69751827501935	8.36302121007527	229
"1974"	"contig201855|NOTCH2|11"	9.69371102002348	11.8735456358842	320
"1975"	"contig201858|ZNF346|8"	6.18600545354523	6.72308479827855	162
"1976"	"contig201862|EPHX1|11"	4.58351769641674	5.32513993765758	203
"1977"	"contig201864|GSTT1|8"	7.56471621211833	8.01281631236491	323
"1978"	"contig201867|YAP1|6"	15.8595956754537	18.0867762993067	339
"1980"	"contig201877|NECAP2|11"	8.40099562911621	9.70817505016782	234
"1981"	"contig201879|THOC2|8"	9.21937227941034	10.0498350051833	263
"1982"	"contig201882|KCNJ13|11"	10.5860780931164	13.3246677135267	401
"1983"	"contig201892|MAPK6|6"	20.0155373454114	23.1006894798245	306
"1984"	"contig201901|SDR16C5|11"	8.12565825831031	9.03305497245818	335
"1985"	"contig201904|UPF1|6"	4.84106831480821	5.39095178542036	217
"1986"	"contig201911|SLC35B2|11"	8.02071935380685	9.72347900433654	294
"1987"	"contig201912|TET3|11"	10.656621080848	12.4361123739313	261
"1988"	"contig201925|ARID1A|3"	4.98392803230902	6.29411371829273	266
"1989"	"contig201927|RGS4|11"	10.0582694191823	12.1396123849287	252
"1990"	"contig201932|RNF152|6"	7.85686010662669	9.40149247837654	203
"1992"	"contig201936|MYH3|11"	12.915559921326	14.9882228755527	433
"1993"	"contig201939|KCTD1|11"	12.6390421320446	14.7500264308651	323
"1994"	"contig201942|MAP4K5|3"	9.82369573669101	10.7903467748836	176
"1995"	"contig201945|TMTC3|11"	8.65215158555175	10.4725603194742	286
"1997"	"contig201952|SMARCA5|6"	7.66475544833264	9.701925885894	328
"1998"	"contig201954|ELOVL6|3"	6.2067652724726	7.21051278021146	286
"1999"	"contig201957|NFIA|11"	13.2780375994863	15.4041989956849	347
"2000"	"contig201966|CDK4|8"	4.40265588338779	5.42851664859	283
"2001"	"contig201969|PRPF6|8"	5.51398330316727	7.37488139031734	249
"2003"	"contig201976|NEDD4L|6"	11.4852157300618	14.0227914936953	429
"2004"	"contig201990|TECR|8"	5.57898381767119	6.98044619863745	282
"2005"	"contig201994|ARHGAP11A|11"	11.8050747989244	14.672197431566	370
"2006"	"contig202000|TMED5|8"	11.4669540802358	14.0384226265389	328
"2007"	"contig202008|MAP7|8"	11.6340631380983	13.4092509852398	271
"2008"	"contig202011|ECI2|8"	5.15194432246408	6.74367769556582	329
"2010"	"contig202024|E16G1|OPA"	13.5019340664179	15.865485537102	420
"2011"	"contig202033|CXCL14|6"	10.2169094623844	11.3539016294016	213
"2012"	"contig202036|AARS|6"	9.09904156178447	9.90637215014218	231
"2013"	"contig202038|SRD5A2|6"	4.67856758305006	5.23254418806218	270
"2014"	"contig202042|ZNF639|11"	9.48232467454759	11.3382507717273	290
"2015"	"contig202044|EDC4|11"	7.03186536524099	8.08897155883582	216
"2016"	"contig202047|BOD1L1|11"	17.2528291332899	20.3010434752233	402
"2017"	"contig202051|FAM134C|9"	10.6026929182275	13.0471561737837	336
"2018"	"contig202060|RELB|11"	6.56506363203175	6.92074067129156	253
"2020"	"contig202071|ROCK1|7"	7.71181392802026	8.58767866441145	330
"2021"	"contig202077|CADPS|6"	9.49943593506517	11.6361833207285	303
"2022"	"contig202081|TBC1D4|11"	7.17171128586538	8.22708989850888	240
"2023"	"contig202086|FOXO1|6"	10.1945765833527	12.2292823761425	265
"2024"	"contig202090|DUSP14|11"	11.473204360484	13.7216503781798	317
"2025"	"contig202092|TCERG1|8"	13.7169715124759	15.9699690155056	374
"2026"	"contig202096|ZHX2|8"	11.9270540818001	15.2709096649131	348
"2027"	"contig202102|MRPL38|11"	5.00199279953405	5.45694001858527	161
"2028"	"contig202104|GLCCI1|6"	12.0562381513413	15.7479709668805	335
"2029"	"contig202110|SMAD5|3"	10.9519705098072	12.1650869420156	215
"2032"	"contig202122|TCF12|11"	7.26276277630101	7.91327674864	292
"2033"	"contig202126|DNTTIP2|12"	10.1699587917094	12.0865154846844	323
"2034"	"contig202128|CDH11|3"	7.88216486182816	9.80382288758108	291
"2035"	"contig202132|PIAS3|8"	7.14634287393572	8.34239492139345	280
"2036"	"contig202134|ZFP36L1|8"	8.52648969845944	10.5157943192415	334
"2037"	"contig202137|FAM133B|8"	13.4566855600618	16.103787383778	388
"2040"	"contig202156|CD34|12"	5.32779141849737	6.10593355614164	197
"2041"	"contig202162|TMEM209|8"	6.07769762637309	7.71379037995818	341
"2042"	"contig202167|CHN1|3"	9.65683729042325	10.1504831978327	324
"2044"	"contig202177|SLC29A3|6"	12.7958276876945	14.8129523125275	306
"2045"	"contig202179|PTPRS|6"	5.55755506667215	6.89704857501382	375
"2047"	"contig202188|ZNF84|11"	14.1894098275763	17.6023811775961	260
"2048"	"contig202194|NT5C2|8"	4.79569627501786	5.32068751093636	280
"2050"	"contig202204|NDNF|6"	9.67954453520323	12.2641830666357	344
"2051"	"contig202206|ZC3H10|11"	10.5445563958784	12.1642599164	277
