"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"	"informativeSNPs"
"2117"	"contig206014|TRAK1|2"	7.92941291830595	8.06935432953598	213	1
"2118"	"contig206017|SRM|11"	10.2907908894163	11.6895199707828	257	3
"2119"	"contig206019|DDX56|6"	5.00603246090939	5.84979640405836	338	6
"2120"	"contig206031|NXT2|11"	9.92631071975495	12.5727859305571	443	8
"2121"	"contig206046|ATG4A|6"	14.0301520500503	16.1621310519671	345	6
"2122"	"contig206050|MMP16|6"	8.17818334922196	9.41267397835385	284	4
"2123"	"contig206056|CYP2J2|12"	9.86606704765394	13.1161669584053	361	11
"2124"	"contig206068|SETD8|11"	8.24727851446314	9.59771126305927	203	1
"2125"	"contig206074|SGTB|8"	7.11637872555774	8.45074297268673	274	6
"2126"	"contig206091|KARS|11"	8.79030647517332	9.77218081434582	185	3
"2127"	"contig206095|COQ10B|11"	8.39954602043126	10.38123424814	361	4
"2128"	"contig206097|RBM6|11"	8.12944237201991	10.1113955658776	439	3
"2129"	"contig206116|ETV4|11"	5.86773161349563	7.19328295932436	359	1
"2130"	"contig206139|GAPVD1|6"	14.9617353961551	17.8568252825244	433	3
"2131"	"contig206148|FZD6|11"	10.5583981531059	12.9115239655121	363	1
"2132"	"contig206152|DHX9|11"	12.3330213720612	14.6741961674669	267	7
"2134"	"contig206182|DDX49|6"	7.8011559816285	9.03733155769182	373	3
"2136"	"contig206197|KLHL15|8"	7.67922147288747	9.18438487770073	264	1
"2137"	"contig206200|UBE3C|6"	10.0152102616428	11.9681140372425	245	1
"2139"	"contig206217|PEX1|11"	5.98790304875943	6.88978986430714	216	1
"2141"	"contig206233|AP3M1|6"	4.93268806343654	5.91131696629837	355	1
"2142"	"contig206235|GABRB2|2"	7.81835128817193	9.02726812113946	261	4
"2144"	"contig206254|KLHL11|6"	8.22923514140826	8.99714534550836	174	2
"2145"	"contig206266|CCNB2|6"	8.62033885579819	9.57236959450891	347	2
"2147"	"contig206307|AIM1L|6"	9.47209980866339	11.0809279433369	339	3
"2149"	"contig206331|AP1M1|11"	10.7925943078985	12.9495474819125	287	1
"2154"	"contig206473|TTC36|8"	9.92392889642152	11.4761406801855	291	10
"2155"	"contig206491|GNL2|7"	5.37033898539902	7.19835763258309	309	3
"2156"	"contig206498|KIAA0907|6"	6.27024447082346	7.03783161364425	318	1
"2158"	"contig206530|RNF182|11"	7.08718486096	8.51844283303964	310	8
"2159"	"contig206533|TRIM32|8"	5.70903811128495	6.39653055832073	174	1
"2160"	"contig206544|PARP10|12"	14.3128389437547	18.217147624106	372	4
"2161"	"contig206554|RAB25|6"	11.4440201225624	13.0823486797185	286	7
"2162"	"contig206568|SUPT6H|6"	6.00938874747849	6.76399666900109	205	2
"2164"	"contig206586|COG1|6"	4.04193494692544	5.05524296269509	288	1
"2165"	"contig206590|BPHL|6"	9.01986829061592	11.6651406332459	362	8
"2167"	"contig206655|MORF4L1|6"	4.88452168261972	5.76229290317709	230	5
"2170"	"contig206680|SRCAP|11"	11.0794375957733	13.8589537527193	408	3
"2171"	"contig206702|MTRF1L|8"	10.2687273372523	12.2176863307129	283	4
"2172"	"contig206704|ALDH16A1|6"	8.4321340328812	10.6477229253235	281	5
"2173"	"contig206727|PKD2L1|6"	13.0718213013137	15.2821071694284	313	5
"2174"	"contig206734|MLL5|9"	8.9807743461582	10.8250353586733	288	3
"2175"	"contig206739|B3GALTL|6"	13.3524151764549	15.9084996776213	393	10
"2176"	"contig206744|UMPS|11"	9.56504847706831	11.0981339384995	277	4
"2178"	"contig206760|LRRC49|11"	13.3885257495605	16.3375595302824	429	3
"2179"	"contig206764|UBE2A|6"	11.2704323522469	14.0833900726676	341	2
"2180"	"contig206775|RABEPK|12"	7.54635131693425	9.27371908544073	260	8
"2181"	"contig206779|PTPN9|12"	9.96263929459726	12.3460256592658	328	10
"2183"	"contig206815|LGALS4|12"	5.54540532530636	6.73288427199546	302	6
"2184"	"contig206817|CCDC125|11"	13.9627986587038	16.499809673598	409	9
"2185"	"contig206826|IDH3B|6"	18.2562989395148	21.7795222306002	407	2
"2187"	"contig206847|GLB1L|6"	4.11480788060588	5.85332278238273	383	8
"2188"	"contig206865|KLHL9|6"	13.1904314330706	15.6565402409824	292	3
"2189"	"contig206871|PPAN|11"	5.49504237786615	6.841877299152	248	5
"2190"	"contig206888|OXSM|8"	4.36535829441749	5.58853545037054	395	6
"2193"	"contig206937|NUDT18|11"	6.91668708803809	8.92463135754182	301	6
"2194"	"contig206941|ZNF784|11"	10.25446376647	13.2512735231958	395	7
"2195"	"contig206953|PLEKHF2|6"	13.4757101919759	16.7798310011124	410	6
"2196"	"contig206970|GBA3|6"	12.0120116285292	15.041309842074	349	3
"2197"	"contig206994|DDX1|6"	11.8860027545651	14.2042191577282	304	7
"2199"	"contig207017|RHBDF1|6"	11.2620320014798	12.9014367053055	281	2
"2200"	"contig207018|TMCO3|8"	16.2698796875848	19.1980413498513	352	5
"2201"	"contig207031|SLC2A12|8"	5.25937469044639	5.95509199141146	234	6
"2203"	"contig207046|MSANTD2|11"	12.1184724476414	14.0061025424112	316	2
"2204"	"contig207087|SGCG|11"	11.6962555419853	13.6148357943332	333	7
"2205"	"contig207108|LOC100287718|11"	5.60060878718894	7.11581052645	296	5
"2206"	"contig207113|C12orf10|8"	8.78728981660741	9.92090407325311	302	5
"2211"	"contig207144|RBM5|3"	4.6563064912605	5.17023413019436	435	1
"2212"	"contig207163|KCTD15|6"	4.42046919010563	5.51523400696873	305	2
"2213"	"contig207165|SULT6B1|11"	12.3680929749461	13.7640017856653	211	6
"2215"	"contig207178|RHOU|11"	10.0449180658994	11.0676192266644	229	6
"2216"	"contig207187|PKNOX1|11"	9.64562888792419	12.4503662587025	401	3
"2217"	"contig207210|GDE1|6"	15.3075163426597	17.0790513577965	270	7
"2218"	"contig207219|FBXL8|11"	11.5443505292385	13.8603998990464	314	5
"2219"	"contig207232|STARD3NL|7"	7.49132378019085	8.02473578556527	348	1
"2221"	"contig207259|PLK4|2"	13.6825939395859	16.3016163212012	313	1
"2222"	"contig207291|SLC24A2|6"	6.29632769725906	7.22514811945073	167	2
"2223"	"contig207298|KIAA0391|11"	7.01634260501561	8.41906363887673	289	5
"2224"	"contig207300|SRPX|11"	4.99182296502542	5.21285654997109	252	2
"2227"	"contig207321|ENY2|6"	12.1125010216093	13.6898093325438	253	3
"2228"	"contig207336|FAT3|6"	10.694013053009	12.5018843164482	342	2
"2229"	"contig207346|RPN1|6"	11.1786755650701	13.1388768447485	263	6
"2230"	"contig207363|LYPD6|11"	10.5085936649612	12.4668379267058	327	5
"2231"	"contig207373|IP6K1|8"	5.01067288603144	6.10818738553691	241	1
"2233"	"contig207381|CNDP1|11"	10.5591516829992	13.8793052051287	385	10
"2234"	"contig207387|GZF1|11"	12.6372339369747	14.3576738670249	262	2
"2236"	"contig207408|RBM45|6"	4.69291167212032	5.78120989511655	280	1
"2237"	"contig207412|PELP1|11"	5.2588426457281	5.83270283577927	224	2
"2238"	"contig207424|SCNM1|11"	6.44447970060553	7.28271560653691	230	4
"2239"	"contig207448|MMADHC|11"	12.6951269647898	14.8206869788384	311	3
"2240"	"contig207468|NUDT6|11"	6.75440271104283	6.80400064227109	217	1
"2241"	"contig207482|SH2D4A|11"	8.34665599061464	9.07908320047535	373	3
"2242"	"contig207495|KCNK9|11"	5.81006565555586	6.62625003645327	204	4
"2243"	"contig207517|CDK8|3"	6.0521756408953	6.40612070659346	223	3
"2244"	"contig207534|E21C8|OPA"	5.07084298686562	6.36766706164109	398	9
"2245"	"contig207588|MTIF2|6"	14.1122556053621	16.8714476194771	376	6
"2246"	"contig207591|TAPT1|11"	13.9972216545274	16.3288120800062	391	10
"2247"	"contig207612|GDPD1|6"	4.72515478755481	5.04230422692036	358	1
"2248"	"contig207622|AASDH|6"	9.82855418341794	11.105826657818	224	2
"2249"	"contig207627|EYA4|8"	6.77427323468025	7.68764294709328	319	2
"2250"	"contig207641|NELL2|6"	11.3486405315939	13.0276488845735	296	3
"2251"	"contig207649|SHMT1|8"	4.41698416170102	5.21031976391764	292	1
"2252"	"contig207664|AGGF1|9"	12.6556316628562	14.8495827985427	341	2
"2253"	"contig207720|ABT1|8"	10.0998696544937	12.1794467514346	279	8
"2254"	"contig207727|FBXW5|6"	7.28032433445808	9.94499999410628	329	2
"2255"	"contig207735|C19orf47|8"	12.8644868331934	16.1419873581238	438	2
"2256"	"contig207739|IMMT|6"	7.33835919805397	8.77873794186782	286	2
"2258"	"contig207767|CTNNA2|6"	10.2436245513564	12.1759389278664	372	3
"2259"	"contig207775|ALG12|8"	11.9412927692694	13.4247108891902	221	2
"2260"	"contig207780|TTC9C|12"	10.5618604475929	13.8471250522767	371	3
"2265"	"contig207911|ADCY9|6"	7.87157911207933	8.59953406137	157	1
"2268"	"contig207934|ACAD10|9"	11.2968759505265	14.1705440619918	405	7
"2269"	"contig207942|SLC25A12|12"	11.6409744425812	13.3090178845204	230	1
"2270"	"contig207953|PRSS22|11"	15.6840823586757	18.56880966473	320	3
"2271"	"contig207957|STX11|6"	7.25648467991149	8.88063530231054	273	2
"2272"	"contig207963|THNSL1|11"	7.79438888987363	9.84312045205163	281	3
"2273"	"contig207985|RABGEF1|6"	12.7887391438701	14.5653053986482	244	1
"2274"	"contig208011|GLOD4|6"	6.16042801096313	7.89738283122218	320	4
"2275"	"contig208020|FBXO3|11"	8.76766853010753	10.5261070542144	256	4
"2276"	"contig208107|LETM2|11"	7.05024598543196	8.11736010717895	281	3
"2277"	"contig208116|DENND2D|11"	12.2160064313596	14.6131755933256	355	5
"2278"	"contig208124|GPX8|12"	4.95846139044437	5.39961000823236	159	4
"2279"	"contig208146|CHST14|12"	7.59252691911559	8.61790493145054	235	5
"2280"	"contig208154|GEMIN7|11"	6.25388456130483	7.95831160437782	426	9
"2281"	"contig208167|C1orf124|12"	9.51446896468102	10.8721488235024	228	4
"2282"	"contig208181|UCHL5|3"	5.2150983672149	6.21151928339382	277	3
"2285"	"contig208231|SHOC2|8"	5.7299284231607	6.38619446529945	186	2
"2286"	"contig208243|HAUS3|8"	9.53393680868535	10.5881327765167	219	3
"2288"	"contig208259|PPCDC|11"	7.74963358193729	9.452880460406	265	7
"2289"	"contig208279|ZDHHC6|8"	9.91238393209498	11.0358690627918	255	5
"2290"	"contig208297|CCDC77|9"	10.6172751027348	13.4641228295955	385	3
"2291"	"contig208321|RAB27A|8"	11.7077948949669	14.5811201200522	353	8
"2292"	"contig208326|DDX51|6"	7.74849179112229	8.81835684392073	222	3
"2293"	"contig208333|SNAPC1|8"	9.01578032600074	10.785045635248	324	9
"2294"	"contig208342|SCHIP1|11"	7.58160561269476	8.48871670987945	198	1
"2296"	"contig208377|CHODL|11"	5.40095538615902	7.68401354824346	370	4
"2297"	"contig208383|TRPV1|8"	9.59585356621921	10.3292925275678	212	1
"2298"	"contig208389|AKTIP|6"	7.37047425028222	8.39628909864564	203	2
"2299"	"contig208393|PRKCD|11"	6.74361401473781	7.81535177270254	200	4
"2300"	"contig208401|NEK6|3"	12.9419289571653	14.7056553789904	257	1
"2301"	"contig208404|SERAC1|8"	10.2201653438075	10.5954078235058	195	1
"2302"	"contig208435|BCL2L12|9"	4.44346079288983	5.22084434796338	225	3
"2303"	"contig208464|TAF1D|12"	9.76061389817668	11.3998263078149	305	10
"2304"	"contig208488|CPSF3|11"	4.80028505921307	5.62696632182764	196	2
"2305"	"contig208506|SYT16|11"	13.1663915986979	15.4585859314025	298	1
"2306"	"contig208509|C10orf35|8"	7.36911239073896	8.77081456221891	311	9
"2307"	"contig208513|ERGIC2|11"	9.08285540807349	10.8040805099815	285	1
"2308"	"contig208522|ERBB2IP|11"	8.50344742617635	11.1573422012733	372	6
"2309"	"contig208548|OSGEPL1|6"	4.96137653646248	6.037920908962	324	6
"2311"	"contig208581|PELI1|8"	12.7846588148496	14.9629466634502	308	1
"2312"	"contig208590|E17E6|OPA"	4.37677907771793	5.85763328713982	395	3
"2313"	"contig208599|ECD|8"	10.4207772971643	12.0453623944865	243	3
"2315"	"contig208618|RBM39|11"	12.2643456930679	14.3454577121145	270	1
"2316"	"contig208641|INTS12|11"	5.11263059499405	6.33652568149042	336	2
"2317"	"contig208657|DNAJB9|11"	11.613568456889	13.9535378155053	258	3
"2318"	"contig208659|PQLC2|8"	8.5597094310569	10.4528952232673	301	5
"2319"	"contig208666|PAMR1|6"	7.8738392893882	10.8971183089735	339	4
"2320"	"contig208690|CA7|3"	7.3195403423606	9.51807817004527	324	4
"2321"	"contig208693|CLEC16A|11"	10.258312620119	12.02984898034	289	4
"2322"	"contig208760|MTERFD1|6"	5.63448584684942	6.15907324506036	236	1
"2323"	"contig208765|PAOX|6"	7.75193459994263	9.27455533115437	252	4
"2324"	"contig208773|C3orf14|8"	5.71359472155426	6.67582453185382	221	6
"2325"	"contig208801|TKTL2|11"	7.97144638410065	9.15905750695618	239	6
"2326"	"contig208809|CPT1B|7"	8.88137303715043	10.2110446990322	245	2
"2327"	"contig208845|SLC35A2|11"	8.40233883609861	10.6592084370747	346	3
"2328"	"contig208857|LTA4H|8"	8.40636344391653	10.2454451800544	338	6
"2330"	"contig208870|DENND4A|6"	6.6752684778394	8.06250199496891	293	1
"2331"	"contig208872|CCDC84|8"	8.18965050102106	10.2724460922456	334	5
"2333"	"contig208903|LTN1|11"	11.6673989357542	12.8856835800489	213	2
"2334"	"contig208912|TAL1|11"	11.9443207764055	13.9069334225247	289	4
"2337"	"contig208972|FBXO18|8"	9.65126929593134	11.7949418503031	331	5
"2340"	"contig209006|EOGT|6"	5.9185865719959	6.046666830374	411	2
"2342"	"contig209037|LIMD1|3"	10.6732536558641	12.6461066617316	283	3
"2343"	"contig209046|ADSSL1|6"	4.43211460554417	5.06228459189145	157	3
"2344"	"contig209086|RNMTL1|11"	9.14599266650835	11.1398247336382	271	3
"2345"	"contig209093|C2orf29|6"	19.6572977085334	24.6361572207226	276	1
"2346"	"contig209123|PSMD12|8"	12.2676685682164	14.9770062751525	334	6
"2347"	"contig209127|RNF215|11"	8.78273935140636	10.6360201301253	337	3
"2349"	"contig209176|DAPK3|11"	5.97041677574534	7.52012661429745	311	3
"2350"	"contig209188|SASH1|6"	4.56658375311698	5.66290172511145	422	4
"2352"	"contig209207|E12C11|OPA"	12.7064352840749	14.6402045426471	280	3
"2354"	"contig209289|ZNF286A|11"	9.93834978790273	10.9470538574859	177	1
"2355"	"contig209293|ATHL1|8"	5.09856340533814	6.00678375122618	312	10
"2356"	"contig209334|UBXN10|11"	7.54906008372418	8.80034494789873	223	3
"2357"	"contig209338|GULP1|1"	8.29037594634857	8.84506893226946	310	1
"2358"	"contig209346|LRP5|11"	6.75161411872982	7.72372411797727	257	4
"2359"	"contig209422|NSRP1|11"	11.2240027080862	13.5535605858271	306	3
"2361"	"contig209449|CFD|8"	8.47793963806008	9.82836432161787	384	2
"2362"	"contig209494|PTPLB|8"	9.19145517905574	11.3277986275269	306	2
"2364"	"contig209616|KDSR|6"	12.1949117451935	14.6521173216453	361	5
"2365"	"contig209626|MCTP1|8"	8.66504185709397	9.63943717397345	193	4
"2366"	"contig209650|KCNK6|11"	10.7854031717165	13.460880160362	407	6
"2367"	"contig209673|PIK3R4|4"	7.77611666512212	9.52818013371109	226	3
"2368"	"contig209683|FAM212A|11"	5.35880302032013	6.643144686122	295	1
"2369"	"contig209716|TBC1D12|11"	13.7263308857182	16.1875637106605	351	7
"2370"	"contig209761|JAKMIP1|6"	14.0407856015543	16.6483462286225	417	4
"2372"	"contig209800|NT5C3|8"	10.4834088110944	12.1111428785965	298	1
"2373"	"contig209811|ZNHIT6|7"	8.10686860207506	8.24959188779146	363	1
"2375"	"contig209841|E24A6|OPA"	9.71625263783775	12.2961113362276	421	6
"2376"	"contig209856|PLK2|7"	6.79867873197328	7.67596904750582	371	1
"2378"	"contig209892|DIAPH2|11"	15.2409568041466	18.3703966532869	442	3
"2379"	"contig209937|ENPP1|8"	12.6107460349119	14.8704580909782	293	4
"2381"	"contig209955|KLHDC10|6"	8.25019159004926	8.72396108292382	231	1
"2382"	"contig209964|NEDD9|9"	6.17490216354719	7.406197465614	230	2
"2384"	"contig209994|FOS|8"	10.2399220926138	12.7848424569453	445	8
"2385"	"contig210039|CHPT1|6"	6.12070383623738	6.51308847573873	360	3
"2386"	"contig210043|DDHD1|8"	5.66830340982494	6.582600195496	242	1
"2387"	"contig210045|MEA1|12"	7.76462767712075	9.49722423635964	278	7
"2393"	"contig210189|GABRG2|3"	9.95600579060539	12.5096506431116	378	3
"2394"	"contig210197|RNF125|8"	5.03210308069344	5.64134394087668	152	2
"2395"	"contig210214|AFG3L2|11"	17.3899644111121	20.7504950118567	407	10
"2396"	"contig210225|FAM175B|6"	12.2352101360862	15.7189821934724	284	2
"2399"	"contig210262|LYVE1|11"	5.15044112991502	5.88539164536321	363	2
"2400"	"contig210265|GATSL3|6"	12.5740047997447	15.1883967520975	320	5
"2401"	"contig210267|E37C1|OPA"	7.69901489002498	9.96287255120048	371	5
"2402"	"contig210274|FIBP|11"	14.0451705797437	17.6361745862515	277	1
"2403"	"contig210285|FAM47E|9"	12.1451052833096	14.2021662421649	305	4
"2404"	"contig210303|NLGN4X|8"	8.4388175404559	10.4145764969583	376	2
"2405"	"contig210315|METTL15|6"	9.90986197681844	11.1522098701724	272	3
"2406"	"contig210318|CASZ1|11"	5.62398362605278	6.31085510804291	197	6
"2407"	"contig210373|ARPC1B|11"	5.4153727627583	6.31788386817018	218	3
"2409"	"contig210447|CHRM3|11"	10.9574091571408	12.5352362806716	248	4
"2410"	"contig210466|GLDN|6"	12.5902831499763	14.7696285271315	264	3
"2412"	"contig210492|NARFL|6"	8.86755407114303	10.6351393506587	283	6
"2413"	"contig210497|ILDR2|8"	5.39277218906226	7.02190594665036	330	5
"2415"	"contig210559|PPP3CC|8"	4.82402964203479	5.51923060841109	198	3
"2417"	"contig210688|PIP4K2B|2"	9.30856980335472	10.8548359500569	366	2
"2418"	"contig210751|SNX18|6"	10.5474389276791	12.1512192668405	264	4
"2419"	"contig210781|ZMYM6NB|11"	10.3059057052137	13.0111462490745	301	4
"2422"	"contig210855|POLR1C|6"	6.23392423739084	8.35305716410346	377	4
"2424"	"contig210885|DBC1|6"	6.43281682002979	8.024786026272	282	1
"2426"	"contig210928|XKR8|8"	11.6308789469387	13.847691447114	385	4
"2427"	"contig210945|GNA12|6"	8.10692759144339	9.41045433100236	222	6
"2430"	"contig211032|LGALS12|8"	5.89681008966537	6.65567605651509	262	1
"2431"	"contig211062|CPNE2|11"	5.5215793871782	6.44270817317491	247	1
"2432"	"contig211065|NUP54|6"	7.20150626566637	8.29734520430855	223	4
"2433"	"contig211071|TSNAX|11"	14.8809571949446	17.771746257626	400	8
"2434"	"contig211143|SNAPC5|8"	5.13748189443545	5.98551808598527	218	6
"2435"	"contig211155|ADH5|6"	10.4151282594224	11.977451709284	405	3
"2436"	"contig211228|ANPEP|11"	7.34917722453836	9.61940879168418	433	11
"2437"	"contig211230|OPTN|11"	9.89340305887375	11.713761682056	346	10
"2438"	"contig211246|RNF126|3"	9.02143652662619	12.2546923730453	343	5
"2439"	"contig211251|SYNJ2|7"	13.8353233457981	16.644671520068	349	5
"2440"	"contig211273|AOX1|11"	5.08201244576399	5.58186121967418	250	2
"2441"	"contig211278|TMEM45B|6"	11.3790580560157	13.3147324467953	332	4
"2442"	"contig211285|MIOS|6"	11.3056182237518	13.4415789097491	298	8
"2443"	"contig211324|C15orf29|6"	9.29136521295186	9.55977232015	283	3
"2445"	"contig211343|CCNA2|6"	8.14753534814774	9.43267830391527	223	1
"2446"	"contig211386|TSG101|6"	12.5508358668901	14.3800252416573	239	2
"2447"	"contig211408|PHAX|12"	11.1389181229428	13.1408568271141	277	4
"2448"	"contig211419|C16orf57|8"	6.67480049795114	8.25448554651982	326	8
"2449"	"contig211444|GCAT|7"	5.02900742872125	5.44943656510006	376	2
"2450"	"contig211492|UBAP1|11"	9.0349576125367	11.9818447563045	384	2
"2451"	"contig211498|CC2D1B|11"	7.78025589115241	8.97542470995545	241	6
"2452"	"contig211527|IWS1|6"	7.32839788510938	8.13972393930891	225	2
"2453"	"contig211570|TLCD1|11"	15.8372054797436	26.7207124331086	401	1
"2454"	"contig211573|MADD|11"	6.43506961214512	8.57017334403764	329	1
"2455"	"contig211579|C9|12"	13.2983862803716	15.6276676432302	364	3
"2458"	"contig211706|VRK1|11"	13.1109544700306	16.7940860005407	197	1
"2459"	"contig211749|C6orf165|8"	4.90167456122928	5.00737012030418	228	1
"2460"	"contig211756|NEK7|1"	9.56960447403267	10.1213175409382	361	1
"2461"	"contig211774|PCYOX1|8"	7.83735154484117	9.40130173842309	348	2
"2462"	"contig211779|NACAD|11"	5.94339921352727	7.03206525915418	277	2
"2463"	"contig211798|MBD3|11"	12.8505998674412	16.4473474713513	342	9
"2464"	"contig211804|NSUN5|11"	7.92560849402961	9.02066412392814	219	3
"2465"	"contig211825|ZDHHC7|8"	8.37931181145442	10.0924619354933	305	1
"2466"	"contig211852|CD300LG|11"	9.32581835564644	10.1262689677183	317	5
"2467"	"contig211866|ADCK5|11"	4.96635525582063	5.81222138156254	248	1
"2468"	"contig211872|CCDC47|6"	14.3181395530188	16.6649416657104	336	1
"2469"	"contig211899|SLC5A8|8"	8.70807956954563	10.0881373179791	210	1
"2470"	"contig211902|ATP8A1|6"	5.63150002367842	6.420114296126	168	1
"2471"	"contig211954|BUD13|11"	10.0306402247029	12.1390078239305	379	5
"2474"	"contig212010|TMEM53|11"	8.99847592895897	12.0170249568369	335	1
"2475"	"contig212019|C6orf170|3"	10.9620606533797	12.5637606228793	265	4
"2476"	"contig212034|FAM124B|6"	7.61641959531043	9.03699384660346	257	1
"2479"	"contig212109|PEX2|11"	6.25258442772408	7.66768495142927	308	3
"2480"	"contig212214|NIF3L1|11"	9.80871037474256	11.6998472623867	447	3
"2481"	"contig212241|GINS4|6"	4.73933161394519	6.02625471901036	270	4
"2482"	"contig212329|SOCS6|6"	9.25950131354484	12.5170159740425	384	3
"2483"	"contig212353|CBLN1|11"	5.03735800478402	5.80227191249473	231	3
"2484"	"contig212361|MLF1IP|9"	10.5354118526572	12.3098252094322	275	3
"2485"	"contig212364|POLR1A|6"	9.69158329967736	12.2916093765913	385	5
"2486"	"contig212385|C1orf74|11"	7.67463179731626	9.26339938856436	251	7
"2488"	"contig212439|FBXO8|6"	9.5547889970844	11.1665193498118	327	2
"2489"	"contig212452|ACAA1|6"	6.23269049275929	7.27402461177091	188	5
"2490"	"contig212503|THY1|11"	8.91491704359343	11.8309722887956	429	7
"2491"	"contig212520|SCN8A|11"	13.5179978328615	15.6176794611805	316	2
"2492"	"contig212538|WDR78|6"	4.8425608941489	5.63439134751309	227	2
