Target	Length
contig341143|ZFAND1|8	280
contig319430|C22orf28|6	274
contig156146|CDV3|6	282
contig395699|IAPP|11	338
contig322297|HABP2|11	274
contig98412|SIAE|11	372
contig317152|RHOBTB2|9	356
contig202954|DCTN4|11	334
contig206616|TIAL1|8	183
contig321556|RAB10|6	372
contig315475|NME7|11	194
contig314315|UBFD1|3	447
contig355221|KIFC3|6	319
contig318465|NLGN1|8	286
contig314526|SLX4|11	292
contig124531|CEP55|11	199
contig111473|MYO18A|3	338
contig331223|CTNNAL1|6	215
contig139836|PDGFD|6	308
contig94607|STMN3|6	286
contig315999|SSRP1|9	263
contig756166|SFXN1|11	155
contig315562|UBE3B|11	358
contig201858|ZNF346|8	162
contig221460|RNF181|8	304
contig438114|PLEKHN1|6	236
contig224002|MED8|6	402
contig335289|CTSS|11	289
contig350144|STARD4|11	214
contig183604|C11orf95|8	227
contig98581|TMEM106C|6	245
contig205198|ALG8|7	324
contig122622|NSF|8	184
contig204927|RUNDC3B|6	343
contig210265|GATSL3|6	320
contig375128|INO80|6	164
contig208051|SMC6|11	172
contig324967|C16orf46|11	322
contig208657|DNAJB9|11	258
contig320365|CCDC114|8	188
contig316783|PLAA|8	227
contig215586|LMO1|6	445
contig222040|PSMG2|11	180
contig207911|ADCY9|6	157
contig78566|TRAF2|6	209
contig196065|ETHE1|8	435
contig320648|DPP4|8	279
contig314799|HPS6|8	352
contig92660|GTF3C3|6	339
contig333619|TM6SF2|11	286
contig321258|C8orf37|6	370
contig156311|NCOR1|11	367
contig337131|PNRC1|6	338
contig319495|IFNAR1|11	335
contig323416|TMEM120B|3	179
contig381931|TUBGCP3|6	280
contig114043|FAM3C|5	178
contig77093|STK38L|6	373
contig321509|RFK|6	306
contig202102|MRPL38|11	161
contig354903|PRKACA|11	161
contig157188|BABAM1|6	230
contig183619|NUDT19|11	289
contig348547|PRSS12|8	332
contig217981|DPP9|6	373
contig508996|GREB1|6	306
contig144423|HBP1|8	366
contig316746|MAPKAP1|2	388
contig748896|STMN1|6	184
contig317197|SMU1|3	288
contig206544|PARP10|12	372
contig317335|FRAS1|8	349
contig204493|SLC35C2|11	245
contig320680|SNX7|6	428
contig159903|BMP2K|8	311
contig123271|BCAS3|3	398
contig145264|FAM120C|6	246
contig203632|SRPK3|7	353
contig314581|MBTPS2|11	310
contig322870|SLC9A5|8	174
contig213891|CDK5RAP1|6	216
contig333963|SMURF2|6	208
contig318421|RAB18|3	239
contig314806|ZNF750|12	190
contig134178|ARL6IP5|11	322
contig327808|BLOC1S3|11	375
contig150698|SRD5A3|6	326
contig323424|SETD1B|11	238
contig316759|KRAS|6	197
contig160044|PNPLA4|6	300
contig316658|CASC4|6	280
contig315103|CSE1L|3	245
contig183351|COPZ2|8	360
contig201976|NEDD4L|6	429
contig314445|TMF1|11	385
contig349507|SCAPER|6	191
contig140356|USP3|3	333
contig216319|SLC11A2|8	357
contig222447|A2ML1|8	338
contig203781|MAF1|6	237
contig320436|MYO5B|7	285
contig318401|GEMIN4|11	363
contig321792|S1PR2|11	210
contig114898|MRPL14|6	388
contig117335|CAB39L|6	174
contig326390|SGMS2|8	403
contig229333|ITPA|8	402
contig205329|LMBRD1|3	379
contig335700|C15orf26|11	322
contig192167|DAB2IP|11	291
contig209093|C2orf29|6	276
contig316364|DYRK2|6	339
contig314761|TIGD5|11	216
contig156488|DAGLB|11	246
contig332416|FBP1|8	167
contig324841|FAIM2|11	438
contig134547|CPT1A|11	256
contig338415|HSD17B11|8	223
contig210605|CLCN6|9	214
contig322800|P2RY12|8	295
contig120620|NUDT7|11	330
contig202290|TSPAN1|6	364
contig324561|TSKU|11	254
contig327908|MSX2|6	271
contig711052|C11orf9|8	426
contig191125|CYB5A|6	230
contig314454|ARFGAP2|6	428
contig314837|UBE2H|3	358
contig146768|RANBP3|6	351
contig213354|MRPS34|6	359
contig328899|SUN2|6	353
contig208377|CHODL|11	370
contig212385|C1orf74|11	251
contig322446|XRCC2|11	259
contig101632|PIGL|12	438
contig206235|GABRB2|2	261
contig82941|ZNF423|11	283
contig111400|HNRNPR|6	273
contig213309|CLYBL|11	210
contig225329|HMBS|9	152
contig92422|IPO7|6	220
contig325806|PDGFRL|11	388
contig619115|CIT|6	274
contig480307|NKAIN3|11	425
contig201699|TRUB2|6	237
contig157148|OXR1|6	360
contig348028|FAM98B|11	216
contig316954|ZNF518A|11	222
contig317640|HSPA5|2	361
contig100832|TSPAN15|6	218
contig212034|FAM124B|6	257
contig417158|UST|8	156
contig123803|INF2|11	323
contig122744|SIPA1L1|9	222
contig334111|TEKT2|8	404
contig316941|PEAK1|11	268
contig314498|DSC2|12	341
contig330554|C4orf47|11	390
contig381959|FAM149B1|12	213
contig769455|FOXN4|8	155
contig316447|EIF2S3|2	398
contig216253|LAPTM4B|6	262
contig202966|RASSF6|8	411
contig161183|ACTR6|3	196
contig592139|PCP4|8	388
contig194368|RAD51|1	278
contig316472|CYP7B1|11	228
contig320428|FAM189A2|11	246
contig155504|PLEC|11	321
contig214954|SIN3B|11	412
contig133869|PANX1|11	315
contig539011|COX7A2|11	309
contig662781|INPP5A|8	332
contig507411|MGAT1|8	323
contig236700|CADPS2|6	165
contig323103|PIK3CD|11	224
contig81119|COMMD4|8	289
contig317800|UFSP2|12	332
contig378486|SPOCK1|11	288
contig318381|CCDC14|9	306
contig327631|GLI2|8	417
contig202386|CRELD1|6	347
contig316055|TBL3|11	381
contig605639|LPIN1|9	154
contig316628|KLHL7|3	242
contig330319|NDUFA9|11	263
contig332935|ATP6V1G2|6	231
contig314836|TMEM65|11	336
contig928122|PDCD5|4	339
contig139356|HSPB11|9	419
contig204612|ARMC2|11	155
contig314369|NID2|11	318
contig322851|NAAA|8	263
contig315169|E2F8|11	274
contig207349|NUP155|7	221
contig422772|GRIA1|6	166
contig203772|MPO|11	446
contig315491|KIF15|9	224
contig109283|CCDC103|11	290
contig211570|TLCD1|11	401
contig323557|WDR7|9	346
contig326129|LRGUK|11	270
contig329996|CA3|8	376
contig201882|KCNJ13|11	401
contig316025|NAGPA|6	288
contig144304|MBNL3|6	257
contig125111|HERPUD2|11	215
contig329524|YBX1|6	303
contig323984|CMYA5|12	350
contig340510|IGSF11|8	339
contig325655|C9orf78|6	265
contig140163|LDLRAP1|7	291
contig226941|GPR83|6	313
contig87518|UPK2|11	302
contig316575|PTP4A3|8	302
contig210262|LYVE1|11	363
contig322875|FBXO5|11	284
contig73185|C15orf27|11	203
contig319504|SLC25A37|6	399
contig315411|SETD3|8	393
contig215775|PPP1R36|11	342
contig207525|UBA5|1	174
contig331218|PHLDB3|6	428
contig330157|TECRL|8	322
contig315970|TTC7B|6	345
contig208248|EXOSC4|8	354
contig140271|TCF4|8	151
contig207113|C12orf10|8	302
contig314598|PPP2R5C|11	378
contig209146|WDR91|8	286
contig104501|SPC24|11	370
contig316576|STK35|6	228
contig203140|EPHB3|6	214
contig204790|PALLD|12	274
contig203455|PPM1D|11	329
contig106537|MIER3|7	298
contig314455|ZSWIM3|9	292
contig314514|FAT1|11	311
contig344805|RBM18|6	260
contig189675|PCSK2|6	380
contig323992|BORA|6	307
contig394693|ATP5O|8	440
contig156685|NCOA3|3	246
contig205018|IRS1|11	275
contig613665|KIRREL3|8	329
contig341026|ECHDC2|6	367
contig156869|XPO1|6	257
contig190463|ZNF777|8	366
contig497704|COL21A1|11	280
contig340079|ITLN2|8	288
contig260849|SLC9C1|12	157
contig325554|GAS8|6	352
contig203440|CTSA|7	261
contig321519|PNPLA2|11	272
contig316917|TMEM115|11	234
contig144780|NCK2|6	247
contig117322|SLC4A1|8	362
contig117726|RHAG|7	408
contig315216|ZNF300|11	342
contig328274|TMEM170A|8	168
contig316733|GTSE1|11	294
contig183075|NAA15|6	230
contig344473|CHMP6|6	252
contig211573|MADD|11	329
contig359097|PTRH1|12	384
contig189627|LRRC47|11	238
contig754727|FBLN7|3	263
contig202848|PAWR|6	351
contig377359|FRG1|5	233
contig321971|LEF1|6	264
contig146635|C14orf28|6	449
contig316627|GFM1|7	272
contig326028|C6orf136|6	209
contig140658|LRMP|11	355
contig84057|CSRNP3|11	229
contig221293|RTDR1|11	435
contig323394|COQ6|11	298
contig316141|CH25H|8	433
contig109066|SEC22A|11	426
contig328634|U2AF1|6	299
contig144477|HN1L|6	310
contig316793|TULP4|6	228
contig331341|DROSHA|2	378
contig145113|LRRTM1|8	279
contig183599|INTS10|3	281
contig316304|PCSK6|12	237
contig134361|SENP8|8	257
contig314335|TCF3|9	350
contig835532|HOXB1|6	369
contig322514|TRIM72|8	363
contig753646|USP43|8	443
contig143013|GYG1|11	155
contig100985|AIFM3|11	180
contig144465|EML4|2	229
contig109576|DIP2A|6	186
contig203734|EIF4H|6	213
contig318045|SNX9|3	258
contig223757|MECP2|8	356
contig93178|UGT8|11	275
contig320048|WDR34|11	238
contig327600|ASTN2|6	359
contig377644|CRTC3|7	294
contig324007|RELN|1	377
contig192629|TCTEX1D2|11	270
contig350500|HN1|11	349
contig146190|KIAA1033|6	192
contig93739|SCP2|11	239
contig630241|USP54|8	251
contig317742|ASCC2|7	336
contig320530|SLC33A1|11	208
contig329455|ERF|11	243
contig206917|ROGDI|6	175
contig365032|METTL10|11	288
contig323184|BHLHE41|11	292
contig341836|DNAJC16|6	281
contig315662|CLPX|2	281
contig332847|C14orf149|7	236
contig315080|ARID4A|11	377
contig163228|SBK1|11	311
contig320117|ERCC8|11	358
contig145253|MBNL1|6	296
contig460893|C5orf48|11	190
contig439561|IKBKE|6	177
contig190303|KCNQ1|7	303
contig206704|ALDH16A1|6	281
contig331637|NTHL1|11	227
contig329849|ATF4|9	346
Mex_NM_019610_Contig_22|RBMX|8	230
contig87981|MRP63|11	308
contig315780|ZNF432|11	321
contig326778|WDR69|11	358
contig201609|HIPK1|11	250
contig87533|CD81|6	229
contig319273|CCDC112|6	188
contig316136|NPLOC4|8	215
contig215991|GSTA4|6	268
contig314807|TAX1BP1|11	215
contig183572|ACCS|4	259
contig166675|MRS2|11	260
contig155755|DDR2|6	290
contig108643|UAP1|11	265
contig334535|LAMB2|6	376
contig315856|HAUS6|11	361
contig133107|SULT1A2|8	288
contig213115|KDM2A|6	213
contig208845|SLC35A2|11	346
contig327112|CABP4|6	380
contig316894|MYO18B|11	291
contig321929|SKP2|11	313
contig222147|PAPD7|6	384
contig317158|TGFBR1|8	320
contig214707|TBCD|11	407
contig318698|PLCL2|11	178
contig534328|CCDC50|8	334
contig325669|SPSB4|6	370
contig744143|SRI|8	287
contig135171|MTA2|7	226
contig321310|C3orf26|12	165
contig314979|MGAT2|9	365
contig191423|GHITM|8	228
contig315904|ZNF524|11	247
contig191797|BRAP|6	351
contig191241|EMP3|6	310
contig472338|ASMT|11	200
contig336499|DEPDC5|6	203
contig316483|EIF2A|6	277
contig123292|CPSF1|6	249
contig337698|DMD|3	189
contig140394|CCDC9|11	250
contig192305|LSM11|8	297
contig315255|IPO13|3	219
contig189307|CDH2|7	293
contig326235|ZMYND10|11	252
contig206068|SETD8|11	203
contig329875|LRRC20|9	327
contig208243|HAUS3|8	219
contig209994|FOS|8	445
contig419830|CDC14A|4	263
contig158933|SMPDL3B|8	315
contig203946|ENTPD7|7	306
contig323798|CLDN24|11	229
contig318834|D2HGDH|10	321
contig317638|DCAF7|6	344
contig315105|EXOSC10|11	301
contig323716|PDE1C|6	232
contig47911|MAN2A2|11	350
contig314733|COL11A1|11	330
contig321595|VAMP4|6	229
contig189763|DIXDC1|6	322
contig343574|C1orf192|11	378
contig135342|IFITM3|11	266
contig227670|C2orf76|6	303
contig183192|TANK|11	263
contig315314|SP3|6	283
contig183279|FAT4|6	247
contig341833|DNAJC17|11	375
contig227104|CDKL2|11	283
contig666891|LRRC56|11	168
contig92539|RAB6A|6	231
contig337747|SVOP|6	317
contig331555|ISL1|6	178
contig203287|EDNRA|7	408
contig318347|GATA2|11	203
contig315163|SCG2|11	288
contig134927|JUP|6	311
contig315484|ANLN|8	336
contig190209|CD3EAP|12	294
contig394913|SPPL3|6	400
contig321465|C1orf216|11	272
contig122765|TMED4|8	209
contig314496|BTBD10|6	372
contig322267|STRAP|2	353
contig337104|KLHDC5|11	430
contig133845|GPD1L|6	350
contig319708|LRRC31|11	386
contig315207|RNF112|11	262
contig323863|TEC|8	219
contig381482|POLR2G|8	278
contig322429|TPST1|6	402
contig316921|CASP9|11	334
contig316353|TMEM19|11	352
contig190647|CHRDL1|11	254
contig155798|TRAPPC11|3	388
contig314797|NBR1|9	242
contig189745|EYA3|11	324
contig73616|LIMA1|6	372
contig316540|TSPAN2|11	391
contig206607|NUP62|12	310
contig493338|CEP250|11	284
contig327502|VAMP5|12	297
contig316579|XRN1|12	248
contig330551|RRAGA|6	331
contig318838|ALAD|6	300
contig326697|STX18|6	356
contig315593|ACVR1|11	302
contig184487|SERPINA10|11	270
contig317676|LRRC23|11	237
contig321508|SALL3|11	319
contig359364|RNF24|6	176
contig531717|TMBIM1|11	335
contig192207|FAM136A|8	233
contig315754|BAIAP2L1|6	365
contig826398|ZNF337|11	180
contig329332|LOC100128160|11	391
contig328013|TOR2A|11	249
contig314872|PTER|8	207
contig317762|IFT27|6	270
contig198023|FBL|8	169
contig430919|PCSK1|3	212
contig320605|MAPK11|8	442
contig144275|DYNC1H1|2	379
contig208773|C3orf14|8	221
contig321904|PRKRIR|11	318
contig335726|NAA38|6	155
contig315869|RAB11FIP4|11	223
contig157503|SDCBP2|11	188
contig99656|NDUFV2|6	231
contig316471|CD69|11	176
contig343976|RPA3|8	213
contig318078|SOS2|6	369
contig799979|SOX17|8	267
contig212853|FAM117A|9	354
contig336674|SPTLC3|6	217
contig212329|SOCS6|6	384
contig562905|CEP164|8	385
contig109154|ATP5J|11	242
contig317629|SPATA7|12	301
contig316531|SMARCAD1|6	306
contig155734|ABHD5|6	323
contig94378|ADAR|6	256
contig321125|SOBP|6	296
contig316911|ELOVL5|6	428
contig202167|CHN1|3	324
contig317548|WDR60|11	296
contig327012|RRP9|8	210
contig319728|TAF5|6	322
contig72319|MINK1|6	214
contig160233|ERCC3|11	403
contig380607|RPP21|8	238
contig315112|DR1|6	235
contig329667|CCDC102A|6	172
contig319857|IRF2BPL|8	318
contig219037|TTI1|11	344
contig195901|TRPT1|8	332
contig327020|FANCB|11	259
contig206382|WDR74|6	217
contig122341|APC|11	208
contig325982|AURKB|11	299
contig314265|CLTC|11	283
contig693337|LOC100509248|11	280
contig317400|GPR75-ASB3|6	296
contig149698|MTIF3|10	357
contig203082|HS1BP3|11	375
contig774673|ISG15|11	158
contig349459|CENPA|11	370
contig80110|PKIB|8	320
contig318992|NFAT5|6	211
contig144325|RPRD2|11	317
contig320127|LOC100510062|11	378
contig76285|YWHAE|8	204
contig208765|PAOX|6	252
contig314419|PPP2R3A|11	180
contig101039|GTF2I|7	372
contig316877|RHPN2|6	277
contig315296|UBR4|6	403
contig350877|RNASEH1|6	245
contig338677|REPS2|6	356
contig326061|PEA15|11	418
contig794478|SLITRK3|6	240
contig316362|MIER2|6	279
contig323621|LIN7C|6	373
contig344050|PIK3C2B|11	326
contig501451|SCN4B|11	219
contig326974|ZSCAN2|11	229
contig324613|MB21D1|11	332
contig230528|DPCD|6	255
contig319970|CXCR7|11	345
contig210376|WDR5|6	338
contig211798|MBD3|11	342
contig329262|KIAA0247|8	261
contig347043|CCDC65|11	449
contig158154|SUPV3L1|6	310
contig331114|ITPRIP|11	259
contig205863|RAF1|6	316
contig204068|PAFAH1B2|8	272
contig360422|SLC46A1|11	244
contig365714|DEPDC1|6	157
contig320400|GLMN|11	242
contig316549|CRISPLD2|9	208
contig192697|FADD|11	433
contig205672|PLA2G2D|8	375
contig341970|FUNDC1|6	370
contig211285|MIOS|6	298
contig189413|OLFM4|11	347
contig201397|HIPK3|8	357
contig68633|C3orf32|6	304
contig315354|PPFIBP1|11	222
contig323282|UBE3D|11	407
contig190661|NPM3|11	332
contig325587|SLA|8	327
contig144954|PRR5-ARHGAP8|8	312
contig316344|KCMF1|6	266
contig333279|PSMB5|11	368
contig319336|MELK|11	258
contig316754|ACTR10|7	221
contig113089|DQX1|6	370
contig327386|SNTG1|5	186
contig184255|PXMP2|6	244
contig327183|CBY1|8	235
contig185795|IFT43|3	324
contig325330|ZFX|11	274
contig217497|GABRA4|1	279
contig195515|SH3GLB2|8	232
contig210121|KIAA0355|6	351
contig316787|LEPRE1|9	347
contig84092|NEO1|6	357
contig320984|C17orf104|11	352
contig316370|TMEM68|6	382
contig317397|GNAI1|6	267
contig145168|ANGPTL1|6	287
contig218101|CDADC1|6	347
contig321269|VANGL1|11	380
contig329299|HS3ST1|6	390
contig901913|PMCH|8	157
contig217786|SLC25A44|6	230
contig183039|CLPTM1L|3	332
contig318365|BCAN|11	285
contig140695|BCLAF1|11	388
contig732759|FAU|6	287
contig202122|TCF12|11	292
contig145401|TBC1D17|11	253
contig316394|WAC|7	359
contig201050|RSBN1L|6	396
contig230522|ASF1A|6	211
contig318102|DISP1|11	227
contig697637|RYR2|2	328
contig419632|ADAMTS17|6	157
contig316260|HS6ST1|11	210
contig319727|MUM1|11	288
contig395154|OPHN1|6	244
contig189875|MYL9|6	288
contig88988|DDX5|9	260
contig183103|DHRS13|11	286
contig107439|RSU1|8	223
contig410960|JUN|8	319
contig319473|IDUA|7	383
contig203067|SIN3A|8	400
contig447426|HUNK|11	391
contig340259|MYO5A|7	279
contig327401|NCAPD3|11	296
contig352838|BTC|8	323
contig315421|ETV3|11	356
contig319402|RFWD3|6	239
contig315652|INTS8|3	299
contig41558|TRDN|8	316
contig314341|SCAF1|11	339
contig322764|SLC2A11|8	210
contig142106|GLRX5|6	369
contig322048|TSPAN13|6	353
contig314444|RPS6KB1|8	342
contig316381|PSMD11|8	386
contig286929|GDF11|6	248
contig327440|WDR45|6	285
contig321923|RILP|11	235
contig319103|MAN1A2|7	218
contig314671|SCAF8|12	324
contig189179|TM7SF3|11	336
contig156334|PPAP2C|3	179
contig84169|PDCD4|6	281
contig316487|ADCYAP1R1|11	314
contig222564|BAZ1A|8	363
Mex_NM_005969_Contig_2|NAP1L4|6	378
contig215371|CUBN|8	349
contig345583|DGCR6L|11	281
contig189507|NUDT15|11	321
contig674951|MAP1S|11	220
contig700655|ROBO2|6	165
contig319494|NOL11|11	433
contig135582|NXF1|11	216
contig322128|FAM208B|11	200
contig317089|PTPRD|8	283
contig192223|GNG7|6	204
contig194899|KBTBD8|6	316
contig202649|KIAA1826|8	292
contig340800|WDR73|8	335
contig324468|MKRN1|11	286
contig210232|LPAR3|11	246
contig227314|DNAI2|6	199
contig94289|NT5C1A|11	245
contig155555|AEBP1|8	202
contig137198|SRP14|8	232
contig546903|NECAP1|8	333
contig315735|SCML2|11	323
contig189515|TECTA|8	374
contig203075|ARHGEF5|6	357
contig324850|PIH1D1|12	343
contig203553|BRAF|6	290
contig318891|MAD2L2|3	341
contig192087|STAU1|6	313
contig315900|ZNF711|3	300
contig111211|MARK3|6	342
contig314592|CYP2C8|8	284
contig314253|CUL1|3	344
contig319547|APBA2|6	253
contig184516|COX4I2|8	312
contig382272|C12orf73|6	301
contig386049|MPV17|11	238
contig206871|PPAN|11	248
contig316261|MED15|6	375
contig317086|HDAC1|8	335
contig210678|PHYH|6	264
contig321437|DCAF10|6	307
contig214128|APBB1IP|6	416
contig327777|FREM3|11	307
contig207017|RHBDF1|6	281
contig208488|CPSF3|11	196
contig357678|SERTAD2|8	289
contig328999|SLC7A11|8	429
contig155641|RALGAPA1|6	428
contig314463|VASN|11	297
contig334812|ACAP1|11	213
contig349010|CDK2AP1|8	340
contig319168|CDKL1|11	364
contig188763|FNDC1|11	301
contig204620|HIF1AN|8	206
contig338343|MASP1|6	311
contig203269|RDH14|12	364
contig29072|ZNF644|11	236
contig209800|NT5C3|8	298
contig423655|PTH2|11	234
contig316697|PHRF1|11	310
contig91745|IGSF9|6	189
contig318594|UBE2R2|6	301
contig314992|ARFRP1|3	365
contig321036|NUP188|11	367
contig93649|ARAP1|6	391
contig322328|BTBD6|11	303
contig319288|EMILIN2|12	190
contig321207|RBM15B|11	335
contig214278|KAT6B|6	254
contig330451|FDXR|11	292
contig316296|E7A6|OPA	297
contig208210|LOC81691|11	364
contig316491|RRP36|8	375
contig191899|PDIA6|3	424
contig135532|FAM55B|8	292
Mex_NM_000519_Contig_6|HBE1|11	261
contig315154|ZNF654|12	286
contig316956|DPYSL4|11	169
contig193572|TINAGL1|8	203
contig314272|SFRP1|11	361
contig333238|PARL|6	227
contig69517|KIAA1191|8	215
contig183423|CWF19L2|6	305
contig317529|MTMR3|8	168
contig105098|CDH18|6	315
contig215310|LRRC34|11	432
contig330780|ACCN4|6	209
contig314753|STOM|7	234
contig183012|FAM105B|11	255
contig136620|MYL3|6	153
contig325752|NELL1|6	404
contig321786|TEPP|11	436
contig318414|C20orf4|11	394
contig184107|SET|11	363
contig133930|GLT25D1|6	376
contig106399|CHD6|11	331
contig314482|STX7|3	372
contig333698|CPNE4|8	235
contig320213|NR2F2|8	269
contig463347|PRDM13|11	406
contig201925|ARID1A|3	266
contig314297|PPRC1|11	278
contig336156|BLM|11	193
contig315424|SNTB1|6	250
contig156583|ZNF598|11	382
contig504949|RSPH9|6	315
contig203397|TSC2|6	354
contig314562|SPEN|12	348
contig144460|RNF115|7	245
contig203332|CYP1A1|6	291
contig189973|GPAA1|11	236
contig399690|FEZ2|6	208
contig323541|CTBS|6	248
contig88115|NARF|11	446
contig316809|CDC6|11	370
contig356181|SREBF2|11	213
contig375760|ALK|11	276
contig511509|LRP6|11	229
contig157470|HSP90AA1|11	363
contig314545|SP7|8	372
contig849068|KY|8	185
contig314965|ACTR1A|6	410
contig202374|MED14|6	266
contig344498|GPR180|11	196
contig318692|NCDN|11	382
contig319578|ADIPOR1|6	345
contig317826|RPUSD2|12	432
contig210315|METTL15|6	272
contig314652|TMEM59|6	214
contig315815|MCRS1|3	205
contig145810|TIMM17A|8	365
contig134746|HAGH|11	349
contig201472|IFITM5|8	221
contig91660|THEM4|11	398
contig319298|SNX2|3	341
contig315747|FMR1|8	196
contig213669|RABEP2|11	317
contig348803|FAM213B|11	256
contig351068|CHCHD4|6	409
contig324033|SHC4|8	328
contig322550|ZC3H4|8	186
contig335079|FBXL17|9	254
contig207144|RBM5|3	435
contig324743|MORN4|6	284
contig512588|ECT2L|11	170
contig144984|SLC38A9|6	376
contig319210|XPNPEP2|12	297
contig318052|RAB7B|12	225
contig190521|CREBZF|11	320
contig95827|TRMT112|8	206
contig215125|PLP2|11	380
contig145058|FAM203A|6	384
contig171591|C12orf5|11	201
contig351547|SLCO1C1|8	291
contig156373|MGEA5|6	263
contig325190|EPHA5|6	357
contig312776|TPP2|6	316
contig509771|WNK2|11	295
contig320011|FAM20C|11	249
contig88020|SLC41A1|7	289
contig320875|SERPINF2|11	358
contig227680|ZFC3H1|8	167
contig316736|DHX57|11	410
contig315266|DHX33|11	326
contig140104|COASY|6	225
contig322126|MKNK1|8	269
contig315463|MMS19|9	261
contig183503|C17orf28|6	246
contig319979|SLC25A24|7	220
contig139710|KLHL31|11	372
contig318292|E2F3|6	257
contig183181|GIT2|6	405
contig122272|CPD|9	287
contig218394|CRY2|8	188
contig242117|G6PD|6	330
contig314290|ATP8B1|6	335
contig130243|SUGT1|6	322
contig78470|VARS|11	308
contig315971|RAD51AP1|8	252
contig463386|FBXO31|6	168
contig317040|CYB5R4|11	159
contig322110|CCDC117|11	223
contig319856|TMEM132A|6	312
contig191943|RMI1|11	420
contig183843|XRCC3|7	246
contig386929|OVCA2|8	274
contig162559|CALHM1|11	291
contig92699|RRM2|8	407
contig108562|DDX11|6	332
contig263682|TXNDC17|8	223
contig317601|ZNF568|11	347
contig156775|VPS4A|12	270
contig334548|CRIP2|6	367
contig320383|PRKG2|6	160
contig281211|TOP3B|3	304
contig191259|STAP1|8	331
contig352508|SPIB|11	312
contig183803|TRPM3|6	213
contig203822|ZBTB3|12	300
contig319390|DNASE1L1|9	278
